"","Recent.Diversity","Early.Diversity","Percent.Change","Lower.CI","Upper.CI","SE.Percent.Change","SE.Percent.Change.delta","SE.Diff","Log.Change","SE.Log.Change","Effective.N","Hedges.g.recalc","Hedges.g.SE.recalc","Hedges.g.CI.lower.recalc","Hedges.g.CI.upper.recalc","SD.Percent.Change","CV.Percent.Change","pvalue","pvalue_signed","pvalue_color","Percent.Change.truncated","n0","n1","totalbp","pvalueconservative","HedgesG","HedgesG.err","Gen.interval","N.Loci","Early.Sample.N","Recent.Sample.N","Binomen.rotl","PaperID","Z.Year.Midpoint","Z.Gen.interval","Interval","Marker.Type","observation","Kingdom","Order","Family","M.Gen.interval","M.Year.Midpoint"
"222",0.76,0.78,-2.56410256410257,-16.8409166757882,11.7127115475831,7.28408883249269,7.10920996036686,0.056815892893443,-0.0259754864032607,0.072962944330081,29.5962441314554,-0.0989085647055636,0.259998282101563,-0.608505197624627,0.4106880682135,25.8317128708865,1007.43680196457,0.683799862123947,-0.683799862123947,0,-2.56410256410257,16,197,9,0.684212749365356,-0.090600285,0.222450234,1.142857143,9,16,197,"Eucalyptus socialis","Breed et al. - 2015 - Mating patterns and pollinator mobility are critic.pdf",0.003311481,-0.040212759,80,"Microsatellite",843,"Plantae","Myrtales","Myrtaceae",-0.857142857,-30.5
"223",0.75,0.8,-6.25,-17.9268050820024,5.42680508200239,5.95755361326653,5.63617632056375,0.0476604289061322,-0.0645385211375712,0.0601192140860133,24.2021276595745,-0.220210502233421,0.287691384111286,-0.784085615091543,0.3436646106247,28.2673369582222,452.277391331556,0.28288465315952,-0.28288465315952,0,-6.25,13,175,9,0.284275810874409,-0.240359269,0.223827016,1.142857143,9,13,175,"Eucalyptus socialis","Breed et al. - 2015 - Mating patterns and pollinator mobility are critic.pdf",0.003311481,-0.040212759,80,"Microsatellite",845,"Plantae","Myrtales","Myrtaceae",-0.857142857,-30.5
"224",0.76,0.79,-3.79746835443038,-17.1161132835326,9.52117657467187,6.79522700464401,6.55679403270778,0.0536822933366876,-0.0387145121806904,0.0681561484978836,27.9545454545455,-0.142792011621053,0.26756504882556,-0.667219507319151,0.381635484077045,26.5028038132128,697.90716708127,0.531660385532984,-0.531660385532984,0,-3.79746835443038,15,205,9,0.532314608170945,-0.139331385,0.222761479,1.142857143,9,15,205,"Eucalyptus socialis","Breed et al. - 2015 - Mating patterns and pollinator mobility are critic.pdf",0.003311481,-0.040212759,80,"Microsatellite",847,"Plantae","Myrtales","Myrtaceae",-0.857142857,-30.5
"225",0.73,0.74,-1.35135135135135,-20.685002130765,17.9822994280623,9.86410754051718,9.73907186475078,0.0729943957998271,-0.0136056520557786,0.0987248380810353,14.9152542372881,-0.0521209349628758,0.366199972792698,-0.769872881636564,0.665631011710812,25.759232754274,1906.18322381628,0.826149541133285,-0.826149541133285,0,-1.35135135135135,8,110,9,0.826535583393855,-0.048824002,0.222288438,1.142857143,9,8,110,"Eucalyptus incrassata","Breed et al. - 2015 - Mating patterns and pollinator mobility are critic.pdf",0.003311481,-0.040212759,80,"Microsatellite",849,"Plantae","Myrtales","Myrtaceae",-0.857142857,-30.5
"226",0.73,0.71,2.81690140845071,-8.00682122191072,13.6406240388121,5.52230746447012,5.66814653197479,0.0392083829977378,0.0277795641070757,0.0551285484616726,18.7341772151899,0.165864098448368,0.326869724147414,-0.474800560880563,0.806528757777299,16.9014084507042,599.999999999999,0.476438025364269,0.476438025364269,0,2.81690140845071,10,148,9,0.477501544533968,0.158730159,0.222922091,1.142857143,9,10,148,"Eucalyptus incrassata","Breed et al. - 2015 - Mating patterns and pollinator mobility are critic.pdf",0.003311481,-0.040212759,80,"Microsatellite",851,"Plantae","Myrtales","Myrtaceae",-0.857142857,-30.5
"227",0.0854,0.153,-44.1830065359477,-100.903306021198,12.537292949303,28.9389283088014,24.5130113301399,0.0442765603124661,-0.583091820597911,0.439167533198056,34.9397590361446,-0.329170117691129,0.240611944889447,-0.800769529674444,0.142429294292187,132.978772074514,300.972664606519,0.437878356318731,-0.437878356318731,0,-44.1830065359477,58,25,5,0.440137572162039,-0.314140226,0.404934204,5,5,58,25,"Speyeria nokomis","Britten et al. - Genetically effective and adult population sizes i.pdf",0.046592163,-0.03453994,5,"Allozyme",860,"Animalia","Lepidoptera","Nymphalidae",3,-7
"228",0.65,0.67,-2.98507462686567,-23.6705864347109,17.7004371809796,10.5538325550231,10.3975059301537,0.0707106781186548,-0.0303053494953289,0.10717429189543,118.396624472574,-0.0366117183120441,0.129981542425419,-0.291375541465865,0.218152104841776,81.2728215012041,2722.63952029034,0.545429623115355,-0.545429623115355,0,-2.98507462686567,115,122,10,0.546012947813089,-0.121146412,0.200366911,1,10,115,122,"Oenocarpus bataua","Browne et al. - 2015 - Short-term genetic consequences of habitat loss an.pdf",0.043829566,-0.040422863,30,"Microsatellite",873,"Plantae","Arecales","Arecaceae",-1,-8.5
"229",0.68,0.69,-1.44927536231883,-21.5352071177628,18.6366563931251,10.2479243650224,10.173935062998,0.0707106781186548,-0.0145987994211525,0.103235517551009,118.396624472574,-0.0183058591560218,0.129973383647823,-0.273053691105754,0.23644197279371,78.9170875446475,5445.27904058073,0.762097777005105,-0.762097777005105,0,-1.44927536231883,115,122,10,0.762365567554594,-0.060573206,0.200091728,1,10,115,122,"Oenocarpus bataua","Browne et al. - 2015 - Short-term genetic consequences of habitat loss an.pdf",0.043829566,-0.040422863,30,"Microsatellite",874,"Plantae","Arecales","Arecaceae",-1,-8.5
"230",0.58,0.57,1.75438596491228,-37.1488923824739,40.6576643122985,19.8486114017277,20.0234790164722,0.113137084989848,0.0173917427118692,0.196782466196365,38.4935064935065,0.0199417181136635,0.227946040547345,-0.426832521359133,0.46671595758646,87.0929686322908,4964.29921204057,0.827273293812331,0.827273293812331,0,1.75438596491228,38,39,13,0.827865909929753,0.033573959,0.153867831,0.685185185,13,38,39,"Ulmus rubra","Brunet et al. - 2016 - Conservation of genetic diversity in slippery elm .pdf",-0.024774919,-0.040885871,55.5,"Microsatellite",877,"Plantae","Rosales","Ulmaceae",-1.314814815,-45.75
"231",0.431,0.626,-31.1501597444089,-51.7315103654363,-10.5688091233816,10.5006890923609,9.6368956839859,0.0657343137181792,-0.373242280996351,0.139969760978542,8.47058823529412,-1.33025805402996,0.536803290406144,-2.382392503226,-0.278123604833918,22.2259532480615,71.3510088886486,1.62806894632439e-08,-1.62806894632439e-08,-1,-31.1501597444089,8,9,11,4.63769802794278e-05,-1.216879667,0.215472639,5.2,11,8,9,"Nomascus hainanus","Bryant et al. - 2016 - Assessing current genetic status of the Hainan gib.pdf",0.006994944,-0.034245794,78,"Microsatellite",879,"Animalia","Primates","Hylobatidae",3.2,-28.5
"232",0.63,0.666,-5.40540540540541,-21.7341951830123,10.9233843722015,8.33101519265657,7.98804359936488,0.0554845611830928,-0.0555698511548108,0.084445032336143,36.1237113402062,-0.154469404921773,0.235559526665587,-0.616166077186323,0.307227267342777,34.7163799714672,642.253029472144,0.509988960270887,-0.509988960270887,0,-5.40540540540541,24,73,10,0.511582731556159,-0.146806634,0.222820894,8.888888889,10,24,73,"Amphilophus citrinellus","Bunje et al. - 2007 - Sampling genetic diversity in the sympatrically an.pdf",0.04935476,-0.028820431,16,"Microsatellite",884,"Animalia","Perciformes","Cichlidae",6.888888889,-5.5
"233",0.7,0.659,6.2215477996965,-7.89924831320696,20.3423439126,7.20448781270585,7.56691185279507,0.0474775746857315,0.0603568005408974,0.0712370701570279,66.6122448979592,0.166973673007966,0.173549245004411,-0.17318284720068,0.507130193216611,37.0675908916435,595.793717014466,0.480923126209572,0.480923126209572,0,6.2215477996965,51,96,10,0.482053700846195,0.149207971,0.21169698,8.888888889,10,51,96,"Amphilophus citrinellus","Bunje et al. - 2007 - Sampling genetic diversity in the sympatrically an.pdf",0.04935476,-0.028820431,16,"Microsatellite",885,"Animalia","Perciformes","Cichlidae",6.888888889,-5.5
"234",0.766,0.803,-4.60772104607721,-13.2585964412025,4.04315434904805,4.4137119362884,4.22888313226795,0.0354421068483958,-0.0471725442061705,0.0443315033317385,26.6165413533835,-0.314924468189806,0.274798272163347,-0.853529081629966,0.223680145250353,14.5472676358168,315.71502463678,0.202851203642506,-0.202851203642506,0,-4.60772104607721,15,118,10,0.205106214312671,-0.285884531,0.224492499,8.888888889,10,15,118,"Amphilophus citrinellus","Bunje et al. - 2007 - Sampling genetic diversity in the sympatrically an.pdf",0.04935476,-0.028820431,16,"Microsatellite",886,"Animalia","Perciformes","Cichlidae",6.888888889,-5.5
"235",0.764,0.753,1.46082337317397,-11.9343495026301,14.8559962489781,6.83427187541025,6.88714703417293,0.0514620672218392,0.0145025613666269,0.0678798654022541,49.4545454545455,0.0425399628478834,0.20112263947445,-0.351660410522038,0.436740336217805,34.0738229171008,2332.50805968881,0.837155933838558,0.837155933838558,0,1.46082337317397,51,48,10,0.837586659918472,0.041115231,0.200042262,8.888888889,10,51,48,"Amphilophus citrinellus","Bunje et al. - 2007 - Sampling genetic diversity in the sympatrically an.pdf",0.04935476,-0.028820431,16,"Microsatellite",887,"Animalia","Perciformes","Cichlidae",6.888888889,-5.5
"236",0.61355,0.61011,0.563832751471046,-11.7382839286062,12.8659494315483,6.27659014289654,6.29705027806113,0.038294104120826,0.00562249164346322,0.0626174451169077,48,0.0181899950165497,0.204128366423541,-0.38190160317359,0.418281593206689,30.7488863493581,5453.54739843224,0.778986859274354,0.778986859274354,0,0.563832751471046,48,48,31,0.779603599727688,0.018106521,0.064518773,0.5,31,48,48,"Sebastes paucispinis","Buonaccorsi et al. - 2012 - Comparative Population Genetic Analysis of Bocacci.pdf",0.061326012,-0.041158229,5,"Microsatellite",900,"Animalia","Scorpaeniformes","Sebastidae",-1.5,1
"237",0.62385,0.63931,-2.41823215654378,-13.2962181656852,8.45975385259767,5.54999286180686,5.47625997633075,0.0354816593648174,-0.0244795149018705,0.0561197045037751,47.9791666666667,-0.0880155661058111,0.204267243124082,-0.488379362629011,0.312348230417389,27.2552504679402,1127.07336200898,0.174310200432699,-0.174310200432699,0,-2.41823215654378,49,47,31,0.177561463990931,-0.087728437,0.064578196,0.2,31,49,47,"Sebastes paucispinis","Buonaccorsi et al. - 2012 - Comparative Population Genetic Analysis of Bocacci.pdf",0.056721685,-0.041599448,2,"Microsatellite",901,"Animalia","Scorpaeniformes","Sebastidae",-1.8,-1.5
"238",0.61698,0.62385,-1.10122625631162,-12.2312883035921,10.0288357909689,5.67860308534719,5.64046128195865,0.0354259653479384,-0.0110733463878762,0.0570326715736313,48,-0.0392682090963087,0.204143816649634,-0.439390089729591,0.360853671536974,27.8193600217897,2526.21655743717,0.544681828175279,-0.544681828175279,0,-1.10122625631162,48,48,31,0.546141697810031,-0.039088007,0.064528451,0.9,31,48,48,"Sebastes paucispinis","Buonaccorsi et al. - 2012 - Comparative Population Genetic Analysis of Bocacci.pdf",0.055800819,-0.040569936,9,"Microsatellite",902,"Animalia","Scorpaeniformes","Sebastidae",-1.1,-2
"239",0.688,0.686,0.291545189504357,-228.440541206215,229.023631585224,116.700044079449,116.89127849844,0.800562302385017,0.00291121020745831,1.16551478270247,172.391554702495,0.000199897195135292,0.10771024292505,-0.210912178937962,0.211311973328232,1456.366999997,499533.880999,0.996508901043468,0.996508901043468,0,0.291545189504357,109,412,7,0.996510582305821,0.001250131,0.285714342,4.333333333,7,109,412,"Dipodomys spectabilis","Busch et al. - 2009 - THE INFLUENCE OF DENSITY AND SEX ON PATTERNS OF FI.pdf",0.059484281,-0.035520427,13,"Microsatellite",904,"Animalia","Rodentia","Heteromyidae",2.333333333,0
"240",0.633,0.574,10.2787456445993,-26.1987538783336,46.7562451675322,18.6109691443535,19.8155588259409,0.106826962888589,0.0978410258246099,0.179686110048816,9.88235294117647,0.174065360391342,0.450362656344093,-0.70864544604308,1.05677616682576,57.6561620692898,560.926051318175,0.337987493223256,0.337987493223256,0,10.2787456445993,6,28,7,0.345171142145142,0.276370654,0.288442169,4.333333333,7,6,28,"Dipodomys spectabilis","Busch et al. - 2009 - THE INFLUENCE OF DENSITY AND SEX ON PATTERNS OF FI.pdf",0.059484281,-0.035520427,13,"Microsatellite",905,"Animalia","Rodentia","Heteromyidae",2.333333333,0
"241",0.905,0.941,-3.82571732199787,-5.4820081627457,-2.16942648125004,0.84504634732032,0.838116428712653,0.00795188612828421,-0.0390081958854534,0.00871455866760892,18.7894736842105,-1.52471391971927,0.370177560370259,-2.25026193804498,-0.799165901393564,2.45649854021761,64.2101423984661,0,0,-1,-3.82571732199787,21,17,359,3.32622818177697e-13,-1.52471392,0.137031426,1,NA,21,17,"Paracentrotus lividus","Calderon and Turon - 2010 - Temporal genetic variability in the Mediterranean .pdf",0.067772071,-0.040422863,4,"Nucleotide",909,"Animalia","Camarodonta","Parechinidae",-1,4.5
"242",0.911,0.903,0.885935769656701,-1.91937338077957,3.69124492009297,1.43128017879401,1.44229674433952,0.01292446001451,0.00882034384297289,0.0142963113077781,22.9565217391304,0.173635477091895,0.295717638423085,-0.405971094217352,0.753242048401142,5.01480638578771,566.046270795787,0.685931466182598,0.685931466182598,0,0.885935769656701,24,22,5,0.687890503586232,0.162285503,0.401316829,0.5,5,24,22,"Paracentrotus lividus","Calderon et al. - 2009 - Microsatellite markers reveal shallow genetic diff.pdf",0.067772071,-0.041158229,2,"Microsatellite",911,"Animalia","Camarodonta","Parechinidae",-1.5,4.5
"243",0.16,0.16,0,-79.7799017752762,79.7799017752762,40.7040315179981,40.7040315179981,0.0651264504287969,0,0.407040315179981,15.2777777777778,0,0.361813613493316,-0.7091546824469,0.7091546824469,112.5,Inf,1,NA,0,0,11,25,3761,1,0,0.000531773,1.216216216,3761,11,25,"Phoca vitulina","Cammen et al. - 2018 - Genomic signatures of population bottleneck and re.pdf",0.067772071,-0.040104867,18,"SNPs",921,"Animalia","Carnivora","Phocidae",-0.783783784,4.5
"244",0.21,0.21,0,-43.4741302385683,43.4741302385683,22.1806786931471,22.1806786931471,0.0465794252556089,0,0.221806786931471,29.8666666666667,0,0.258774584753383,-0.50719818611663,0.50719818611663,85.7142857142857,Inf,1,NA,0,0,28,32,8716,1,0,0.000229463,3.458333333,8716,28,32,"Halichoerus grypus","Cammen et al. - 2018 - Genomic signatures of population bottleneck and re.pdf",0.047973462,-0.036807317,41.5,"SNPs",922,"Animalia","Carnivora","Phocidae",1.458333333,-6.25
"245",0.17,0.16,6.25,-47.6327269357452,60.1327269357452,27.4911872121149,28.3761140907992,0.0439858995393839,0.0606246218164348,0.267069309089874,33.4925373134328,0.054912054912055,0.244412146792602,-0.424135752801445,0.533959862625555,112.5,1800,0,0,1,6.25,33,34,8716,0,0.055553165,0.000229552,1.125,8716,33,34,"Halichoerus grypus","Cammen et al. - 2018 - Genomic signatures of population bottleneck and re.pdf",0.074678563,-0.040239022,13.5,"SNPs",923,"Animalia","Carnivora","Phocidae",-0.875,8.25
"246",0.72,0.71,1.40845070422535,-2.1267953536249,4.9436967620756,1.80369696829094,1.81922953112943,0.0128062484748657,0.0139862419747399,0.0179396245430819,325.560407569141,0.0554327491547972,0.0783931727556426,-0.0982178694462622,0.209083367755857,25.3804486219849,1802.01185216093,0.179592289609207,0.179592289609207,0,1.40845070422535,422,265,7,0.180036936039534,0.390749897,0.291167339,10,7,422,265,"Parnassius smintheus","Caplins et al. - 2014 - Landscape structure and the genetic effects of a p.pdf",0.058563416,-0.027186285,10,"Microsatellite",933,"Animalia","Lepidoptera","Papilionidae",8,-0.5
"247",0.569,0.613,-7.17781402936379,-95.878734442867,81.5231063841394,45.2555716395425,43.5291358860072,0.277416654150395,-0.0744845018098806,0.468951850582117,56.8032786885246,-0.0281637831578761,0.187649902807075,-0.395957592659743,0.339630026343991,253.263526262032,3528.42139996877,0.820985717950263,-0.820985717950263,0,-7.17781402936379,45,77,5,0.821370693516024,-0.090603814,0.400410453,3,5,45,77,"Dasyurus hallucatus","Cardoso et al. - 2009 - Effects of founder events on the genetic variation.pdf",0.066851206,-0.037481402,3,"Microsatellite",936,"Animalia","Dasyuromorphia","Dasyuridae",1,4
"248",0.585,0.578,1.21107266435986,-76.6255690003903,79.04771432911,39.7125722779338,39.9833340084713,0.229538667766457,0.0120379785594791,0.395049009519597,24.377358490566,0.00820393457345673,0.286433200941799,-0.553205139272469,0.569613008419382,145.439365476978,12009.1361779562,0.965262796858379,0.965262796858379,0,1.21107266435986,19,34,5,0.96543286381455,0.017420817,0.400015174,3,5,19,34,"Dasyurus hallucatus","Cardoso et al. - 2009 - Effects of founder events on the genetic variation.pdf",0.066851206,-0.037481402,3,"Microsatellite",938,"Animalia","Dasyuromorphia","Dasyuridae",1,4
"249",0.478,0.532,-10.1503759398496,-46.3851062226924,26.0843543429931,18.4871072871647,17.6411045999975,0.098351410767716,-0.107032756850188,0.196340327347253,30.8059701492537,-0.129931071680492,0.255046008235927,-0.629821247822909,0.369959104461926,77.2163570114906,760.724109816907,0.43858218455538,-0.43858218455538,0,-10.1503759398496,43,24,5,0.441390778372875,-0.313645816,0.404918685,0.200803213,5,43,24,"Salmo trutta","Carlsson and Nilsson - 2000 - Population genetic structure of brown trout (Salmo.pdf",0.052117357,-0.041598267,1,"Microsatellite",943,"Animalia","Salmoniformes","Salmonidae",-1.799196787,-4
"250",0.438,0.48,-8.75,-46.6436853431926,29.1436853431926,19.3335129302003,18.7351909110162,0.0928008620649614,-0.0915671935254904,0.20531716066867,55.5044247787611,-0.0869933747442735,0.189912214760089,-0.459221315674048,0.285234566185501,99.9012274962388,1141.72831424273,0.521530308900896,-0.521530308900896,0,-8.75,64,49,5,0.522851524386546,-0.258537541,0.403342083,0.200803213,5,64,49,"Salmo trutta","Carlsson and Nilsson - 2000 - Population genetic structure of brown trout (Salmo.pdf",0.052117357,-0.041598267,1,"Microsatellite",946,"Animalia","Salmoniformes","Salmonidae",-1.799196787,-4
"251",0.528,0.52,1.53846153846154,-38.7782146476804,41.8551377246035,20.5697327480316,20.7473512512595,0.106962610289764,0.0152674721307884,0.204329974444222,50.9803921568627,0.0146624392490137,0.198070247864801,-0.373555246565997,0.402880125064024,104.136435455364,6768.86830459863,0.914956621857783,0.914956621857783,0,1.53846153846154,52,50,5,0.915170565523772,0.042725222,0.400091272,0.200803213,5,52,50,"Salmo trutta","Carlsson and Nilsson - 2000 - Population genetic structure of brown trout (Salmo.pdf",0.052117357,-0.041598267,1,"Microsatellite",949,"Animalia","Salmoniformes","Salmonidae",-1.799196787,-4
"252",0.468,0.478,-2.09205020920501,-42.7006863098817,38.5165858914716,20.7186918881003,20.5154842379706,0.0990353472251196,-0.0211424365738091,0.209538492857905,52.6495726495726,-0.0179704467631316,0.194906113448189,-0.399986429121582,0.364045535595318,115.655259205348,5528.32139001566,0.88538703354935,-0.88538703354935,0,-2.09205020920501,77,40,5,0.88563933097341,-0.057681441,0.400166357,0.200803213,5,77,40,"Salmo trutta","Carlsson and Nilsson - 2000 - Population genetic structure of brown trout (Salmo.pdf",0.052117357,-0.041598267,1,"Microsatellite",952,"Animalia","Salmoniformes","Salmonidae",-1.799196787,-4
"253",0.554,0.542,2.2140221402214,-21.1687968961191,25.5968411765619,11.9300097124186,12.0369029605444,0.0646606526413089,0.0218986853076375,0.117761758206048,35.3076923076923,0.0421398010967735,0.23802576177674,-0.424390691985638,0.508670294179185,52.0197312725314,2349.557862476,0.791266941864649,0.791266941864649,0,2.2140221402214,51,27,5,0.791983402228965,0.106015043,0.400561959,0.200803213,5,51,27,"Salmo trutta","Carlsson and Nilsson - 2000 - Population genetic structure of brown trout (Salmo.pdf",0.052117357,-0.041598267,1,"Microsatellite",955,"Animalia","Salmoniformes","Salmonidae",-1.799196787,-4
"254",0.57,0.576,-1.04166666666667,-23.7052906794997,21.6219573461664,11.5630734759352,11.5106611547469,0.0666033032213869,-0.0104712998672954,0.116318260090074,31.5068493150685,-0.0204070312757893,0.251954585681164,-0.514238019210872,0.473423956659293,50.5033902242575,4848.32546152872,0.89766546956671,-0.89766546956671,0,-1.04166666666667,50,23,5,0.898029087678458,-0.051461426,0.400132414,0.200803213,5,50,23,"Salmo trutta","Carlsson and Nilsson - 2000 - Population genetic structure of brown trout (Salmo.pdf",0.052117357,-0.041598267,1,"Microsatellite",958,"Animalia","Salmoniformes","Salmonidae",-1.799196787,-4
"255",0.574,0.612,-6.20915032679739,-23.5683838277259,11.1500831741311,8.85675178618801,8.65699040861585,0.0542033209314706,-0.0641028861927597,0.0923010127190401,48.4948453608247,-0.14161208126488,0.203334373969601,-0.540147454245297,0.256923291715537,43.4991232711108,700.564827418942,0.326331761871249,-0.326331761871249,0,-6.20915032679739,49,48,5,0.328824845455543,-0.400482953,0.40801933,0.200803213,5,49,48,"Salmo trutta","Carlsson and Nilsson - 2000 - Population genetic structure of brown trout (Salmo.pdf",0.052117357,-0.041598267,1,"Microsatellite",961,"Animalia","Salmoniformes","Salmonidae",-1.799196787,-4
"256",0.8638,0.8649,-0.127182333217712,-4.81770646970634,4.56334180327092,2.39312455943297,2.391505140638,0.0206981343145358,-0.00127263278586544,0.0239455058594328,43.8202247191011,-0.0111720144942115,0.213639244622226,-0.429904933953774,0.407560904965351,11.2855899181144,8873.55156379751,0.970434131675687,-0.970434131675687,0,-0.127182333217712,39,50,7,0.970519044788339,-0.010589807,0.285718291,0.166666667,7,39,50,"Anguilla japonica","Chang et al. - 2007 - Population Genetic Structure among Intra-Annual Ar.pdf",0.059484281,-0.041648472,1,"Microsatellite",980,"Animalia","Anguilliformes","Anguillidae",-1.833333333,0
"257",0.69,0.65,6.15384615384614,-12.2028881601476,24.5105804678399,9.3656807724458,9.68485599784685,0.0608769250208977,0.0597192347016221,0.0912341507043544,5.83333333333333,0.350297426384493,0.589889810173018,-0.805886601554623,1.50648145432361,16.2161436109041,263.512333677193,0.300825631734975,0.300825631734975,0,6.15384615384614,5,7,6,0.325198551637814,0.350174527,0.338442592,0.200803213,6,5,7,"Salmo trutta","Charles et al. - 2006 - Genetic differentiation between anadromous and fre.pdf",0.063167744,-0.041598267,1,"Microsatellite",990,"Animalia","Salmoniformes","Salmonidae",-1.799196787,2
"258",0.74,0.745,-0.671140939597316,-21.5811989201754,20.2389170409808,10.6683969288664,10.6588923757388,0.0794795571200545,-0.00673403218134407,0.107309119188181,19.1794871794872,-0.0217403539759907,0.322930541125852,-0.654684214582661,0.61120350663068,30.24073050761,4505.86884563388,0.919894823776774,-0.919894823776774,0,-0.671140939597316,22,17,6,0.920437793577088,-0.033526779,0.333380169,0.200803213,6,22,17,"Salmo trutta","Charles et al. - 2006 - Genetic differentiation between anadromous and fre.pdf",0.063167744,-0.041598267,1,"Microsatellite",993,"Animalia","Salmoniformes","Salmonidae",-1.799196787,2
"259",0.785,0.788,-0.380710659898477,-10.6059435001384,9.84452218034141,5.21695553073464,5.2056707967121,0.0411096095821889,-0.00381437207547068,0.0522556508001163,9.12,-0.0234997161853667,0.468304698190453,-0.941376924638654,0.89437749226792,15.666561932861,4115.08360103148,0.907135374269467,-0.907135374269467,0,-0.380710659898477,19,6,6,0.908147994947329,-0.038891543,0.333396356,0.200803213,6,19,6,"Salmo trutta","Charles et al. - 2006 - Genetic differentiation between anadromous and fre.pdf",0.063167744,-0.041598267,1,"Microsatellite",996,"Animalia","Salmoniformes","Salmonidae",-1.799196787,2
"260",0.769,0.71,8.30985915492959,-4.16471105029983,20.784429360159,6.36457663532113,6.80295599791603,0.04518849411078,0.079825999470283,0.0628101268988346,12.9230769230769,0.470727327030036,0.398777055123437,-0.310875701011901,1.25233035507197,17.0957624253745,205.728666474846,0.0490274253224743,0.0490274253224743,0,8.30985915492959,14,12,6,0.0606826456716112,0.695827212,0.353507313,0.200803213,6,14,12,"Salmo trutta","Charles et al. - 2006 - Genetic differentiation between anadromous and fre.pdf",0.063167744,-0.041598267,1,"Microsatellite",999,"Animalia","Salmoniformes","Salmonidae",-1.799196787,2
"261",0.747,0.62,20.4838709677419,2.36496092478844,38.6027810106954,9.24434185864974,10.3045286484371,0.0573149195236284,0.18634570709368,0.0855262083270546,4.71428571428571,0.976491601247526,0.67697656970678,-0.350382475377762,2.30336567787281,19.6380489270388,95.8707900375123,0.00255439845250671,0.00255439845250671,0,20.4838709677419,3,11,6,0.0107260817673276,1.180900483,0.391438581,0.200803213,6,3,11,"Salmo trutta","Charles et al. - 2006 - Genetic differentiation between anadromous and fre.pdf",0.063167744,-0.041598267,1,"Microsatellite",1002,"Animalia","Salmoniformes","Salmonidae",-1.799196787,2
"262",0.756,0.734,2.99727520435968,-8.86077997000056,14.8553303787199,6.05002815018379,6.11279596061511,0.044407206622349,0.0295323475650175,0.0593491036387763,8,0.191591779066595,0.501018612700552,-0.790404701826488,1.17358825995968,14.8991142917655,497.088631370721,0.432315612856318,0.432315612856318,0,2.99727520435968,6,12,6,0.44378841116692,0.264025876,0.336237903,0.200803213,6,6,12,"Salmo trutta","Charles et al. - 2006 - Genetic differentiation between anadromous and fre.pdf",0.063167744,-0.041598267,1,"Microsatellite",1005,"Animalia","Salmoniformes","Salmonidae",-1.799196787,2
"263",0.30634,0.31321,-2.19341655758117,-17.297301816366,12.9104687012037,7.7060639075433,7.62087336931604,0.0241361627648164,-0.0221782958507413,0.0779177955214297,83.3526011560694,-0.0422130388309402,0.154918050166111,-0.345852417156519,0.261426339494638,51.7324098126366,2358.53101563551,0.768989344260451,-0.768989344260451,0,-2.19341655758117,103,70,14,0.769345503746228,-0.04196597,0.142888592,4.618473896,14,103,70,"Salmo trutta","Charlier et al. - 2012 - Genetic monitoring reveals temporal stability over.pdf",0.055800819,-0.035101062,23,"Allozyme",1007,"Animalia","Salmoniformes","Salmonidae",2.618473896,-2
"264",0.719,0.716,0.418994413407822,-5.88609293193847,6.72408175875411,3.21688129864607,3.22573345146986,0.0230328700983058,0.00418119076040111,0.0321227420202006,175.316804407714,0.0142362123640444,0.106809169582388,-0.195109760017436,0.223582184745525,29.3704050248146,7009.73666592241,0.974628389325165,0.974628389325165,0,0.418994413407822,148,215,5,0.974645965422478,0.012721841,0.400008092,3.644859813,5,148,215,"Raja clavata","Chevolot et al. - 2008 - Temporal changes in allele frequencies but stable .pdf",0.030016583,-0.036532986,39,"Microsatellite",1029,"Animalia","Rajiformes","Rajidae",1.644859813,-16
"265",0.699,0.732,-4.50819672131148,-18.7567014622776,9.7403080196546,7.2696452760031,7.15204738213775,0.0532138034203427,-0.0461297717275013,0.0748969768773224,42.9767441860465,-0.133363512340414,0.215963428627109,-0.556651832449549,0.28992480776872,33.501103352543,743.115383456407,0.710764502621211,-0.710764502621211,0,-4.50819672131148,44,42,6,0.711698057851473,-0.123846836,0.333972418,0.666666667,6,44,42,"Calomys venustus","Chiappero et al. - 2016 - Spatio-temporal genetic structure of the rodent Ca.pdf",0.068692937,-0.040913107,1,"Microsatellite",1031,"Animalia","Rodentia","Cricetidae",-1.333333333,5
"266",0.233,0.241,-3.31950207468879,-44.7044862601522,38.0654821107747,21.1147878497263,20.8897268817617,0.0508866387178403,-0.0337584799249543,0.216069707231956,25.7142857142857,-0.0441475588864956,0.278917872546017,-0.590826589076688,0.502531471303697,74.1418896909773,2233.5244269407,0.244023905074827,-0.244023905074827,0,-3.31950207468879,36,20,53,0.249144552001223,-0.043972432,0.03774497,9.916666667,53,36,20,"Salvelinus alpinus","Christensen et al. - 2018 - Spatiotemporal genetic structure of anadromous Arc.pdf",0.025872688,-0.027308846,59.5,"SNPs",1032,"Animalia","Salmoniformes","Salmonidae",7.916666667,-18.25
