"","Recent.Diversity","Early.Diversity","Percent.Change","Lower.CI","Upper.CI","SE.Percent.Change","SE.Percent.Change.delta","SE.Diff","Log.Change","SE.Log.Change","Effective.N","Hedges.g.recalc","Hedges.g.SE.recalc","Hedges.g.CI.lower.recalc","Hedges.g.CI.upper.recalc","SD.Percent.Change","CV.Percent.Change","pvalue","pvalue_signed","pvalue_color","Percent.Change.truncated","n0","n1","totalbp","pvalueconservative","HedgesG","HedgesG.err","Gen.interval","N.Loci","Early.Sample.N","Recent.Sample.N","Binomen.rotl","PaperID","Z.Year.Midpoint","Z.Gen.interval","Interval","Marker.Type","observation","Kingdom","Order","Family","M.Gen.interval","M.Year.Midpoint"
"106",6.57,6.71,-2.08643815201192,-26.0456012856642,21.8727249816404,12.224062823292,12.0933350008717,0.820234615442893,-0.0210851184870712,0.123510316371156,35.4963492957746,-0.0400811172926428,0.23739236663341,-0.505370155894127,0.425207921308841,51.4875120238783,2467.72289771589,0.894398851152416,-0.894398851152416,0,-2.08643815201192,35.14,35.86,7,0.894785201915153,-0.037932592,0.285765674,4.383561644,7,35.14,35.86,"Salmo salar","Tessier and Bernatchez - 1999 - Stability of population structure and genetic dive.pdf",0.03277918,-0.035446555,16,"Microsatellite",413,"Animalia","Salmoniformes","Salmonidae",2.383561644,-15
"107",1.46971,1.42857,2.87980287980289,2.03057700671376,3.72902875289203,0.433278506678129,0.445085885841683,0.00618968676285175,0.0283911584788039,0.00432627078768501,90,0.986627044789567,0.157880342572664,0.677181573347146,1.29607251623199,2.90652058236568,100.927761505837,0,0,1,2.87980287980289,90,90,83,0,0.986269617,0.027026288,0.25733402,83,90,90,"Picea asperata","Wang et al. - 2010 - Contribution of progeny cohorts to the restoration.pdf",0.027253986,-0.041515125,50,"Other",434,"Plantae","Pinales","Pinaceae",-1.74266598,-18
"108",3.6,2.6,38.4615384615385,28.9048388202601,48.0182381028168,4.87586716391752,5.82662635353875,0.126772546261855,0.325422400434628,0.0420811903311132,37.3333333333333,1.80692821450647,0.274477732649892,1.26895185851268,2.34490457050026,21.0661538461538,54.772,0.00209248640431126,0.00209248640431126,0,38.4615384615385,40,35,5,0.0029453368470409,1.649064862,0.535970746,0.517241379,5,40,35,"Cynoscion nebulosus","Ward et al. - Genetic variability in spotted seatrout (Cynoscion.pdf",0.05764255,-0.041132871,3,"Microsatellite",438,"Animalia","Perciformes","Sciaenidae",-1.482758621,-1.5
"109",28.9,19,52.1052631578947,38.3156203596818,65.8949059561076,7.03553203990455,9.03813784869086,1.33675108758186,0.419402615951946,0.0594202834342997,38.873786407767,1.29056602140965,0.243995486330394,0.812334868202078,1.76879717461722,40.0734111459891,76.9085668458377,0.000108197982983116,0.000108197982983116,0,52.1052631578947,26,77,7,0.000192106265909597,1.362981612,0.352061388,0.476190476,7,26,77,"Oncorhynchus tshawytscha","Williamson-2005-Homogenization of fall-run Chi.pdf",0.058563416,-0.041193246,2,"Microsatellite",440,"Animalia","Salmoniformes","Salmonidae",-1.523809524,-1
"110",27.6,26.3,4.94296577946768,-5.43681702464945,15.3227485835848,5.29580755312099,5.4311270122586,1.39279738647082,0.0482468335393855,0.0517531305878265,67.5507246376812,0.156862881427284,0.172326818668463,-0.180897683162903,0.494623446017471,31.3372834384974,633.977349563447,0.603021786301557,0.603021786301557,0,4.94296577946768,59,79,7,0.603867298329202,0.149000916,0.286507188,0.476190476,7,59,79,"Oncorhynchus tshawytscha","Williamson-2005-Homogenization of fall-run Chi.pdf",0.058563416,-0.041193246,2,"Microsatellite",443,"Animalia","Salmoniformes","Salmonidae",-1.523809524,-1
"111",26.3,18.7,40.6417112299465,26.4337373106395,54.8496851492536,7.24896628536074,7.99908536387096,1.35555669536246,0.341045415323178,0.0568756259712498,45.5533980582524,0.895820310394376,0.218632386460106,0.467300832932569,1.32433978785618,45.0304229607536,110.798540706065,0.00283766471948455,0.00283766471948455,0,40.6417112299465,34,69,7,0.00355946695179266,0.948753227,0.317861882,0.476190476,7,34,69,"Oncorhynchus tshawytscha","Williamson-2005-Homogenization of fall-run Chi.pdf",0.058563416,-0.041193246,2,"Microsatellite",446,"Animalia","Salmoniformes","Salmonidae",-1.523809524,-1
"112",11.5,11.5,0,-21.9697192192092,21.9697192192092,11.2090404179639,11.2090404179639,1.28903964806584,0,0.112090404179639,56,0,0.188982236504614,-0.370405183549043,0.370405183549043,59.3126667632077,Inf,1,NA,0,0,56,56,6,1,0,0.333333333,5,6,56,56,"Plecoglossus altivelis","Yamamoto et al. - 2007 - Population genetic structure and effective populat.pdf",0.065009475,-0.03453994,5,"Microsatellite",451,"Animalia","Osmeriformes","Plecoglossidae",3,2.5
"113",1.57143,1.57143,0,-13.7398049350239,13.7398049350239,7.01010455868568,7.01010455868568,0.110158886066554,0,0.0701010455868568,58.6393442622951,0,0.184680246378145,-0.361973282901165,0.361973282901165,36.2936272333828,Inf,1,NA,0,0,49,73,14,1,0,0.142857143,2.666666667,14,49,73,"Acheilognathus longipinnis","Yamazaki et al. - 2014 - Decreasing genetic diversity in wild and captive p.pdf",0.076980727,-0.037971645,4,"Microsatellite",452,"Animalia","Cypriniformes","Cyprinidae",0.666666667,9
"114",1.35714,1.71429,-20.8336979157552,-38.3621981775888,-3.30519765392161,8.94311237848653,7.51042601168901,0.153310881193157,-0.233619456443754,0.0948689759905268,47.3684210526316,-0.488739904810237,0.208517182389014,-0.897433582292704,-0.0800462273277692,42.282676639251,202.9532961946,0.00132637748932685,-0.00132637748932685,0,-20.8336979157552,45,50,14,0.00182125976208525,-0.471336788,0.146824257,2.666666667,14,45,50,"Acheilognathus longipinnis","Yamazaki et al. - 2014 - Decreasing genetic diversity in wild and captive p.pdf",0.076980727,-0.037971645,4,"Microsatellite",453,"Animalia","Cypriniformes","Cyprinidae",0.666666667,9
"115",10,10.6,-5.66037735849056,NA,NA,NA,NA,NA,-0.0582689081239758,NA,NA,NA,NA,NA,NA,NA,NA,0.698631814258544,-0.698631814258544,0,-5.66037735849056,NA,NA,7,NA,-0.110789159,0.286152651,7,7,NA,NA,"Illex argentinus","Adcock et al. - 1999 - Microsatellite analysis of genetic diversity in th.pdf",0.046592163,-0.031598478,7,"Microsatellite",479,"Animalia","Oegopsida","Ommastrephidae",5,-7.5
"116",1.333,1.525,-12.5901639344262,-15.93999845555,-9.24032941330242,1.70909924547133,1.70044899273267,0.0260637634934378,-0.134562368862803,0.0194537487915778,50.7540983606557,-2.05760673347427,0.238237487842902,-2.52455220964636,-1.59066125730218,6.08051622772511,48.2957669129208,0.0399716629525573,-0.0399716629525573,0,-12.5901639344262,86,36,17,0.0421438004537591,-1.551246188,0.755216529,3,17,86,36,"Oryza rufipogon","Akimoto et al. - 1999 - The extinction of genetic resources of Asian wild .pdf",0.039225239,-0.037481402,9,"Allozyme",491,"Plantae","Poales","Poaceae",1,-11.5
"117",9.42857,10.85714,-13.1578850415487,-20.3129741518789,-6.00279593121844,3.65055566853584,3.40819487396736,0.396345939710872,-0.141078486617139,0.0392458759853784,451.62610619469,-0.239154364382601,0.0667838023774852,-0.370050617042472,-0.10825811172273,54.9726175834514,417.792201481197,0.435283569206481,-0.435283569206481,0,-13.1578850415487,465,439,7,0.435488245254097,-0.224311208,0.287511269,0.035587189,7,465,439,"Pistacia lentiscus","Albaladejo et al. - 2009 - Spatiotemporal mating pattern variation in a wind-.pdf",0.070534668,-0.041841255,1,"Microsatellite",493,"Plantae","Sapindales","Anacardiaceae",-1.964412811,5.5
"118",2.157,1.92,12.34375,6.64077159625244,18.0467284037476,2.90968285905488,3.08993876177575,0.0558659108938537,0.116393181367329,0.0275043227751945,269.608695652174,0.355179876155956,0.0867895566977714,0.185072345028324,0.525287407283588,34.7061046714811,281.163379617062,0.00481457553394415,0.00481457553394415,0,12.34375,234,318,4,0.00498805359012322,2.608486681,0.925262673,4,4,234,318,"Oncorhynchus gorbuscha","Altukhov-1991-THE GENETIC-STRUCTURE OF SALMON.pdf",0.023570524,-0.036010671,8,"Allozyme",520,"Animalia","Salmoniformes","Salmonidae",2,-20
"119",2.394,2.129,12.4471582902771,6.52291309259475,18.3714034879595,3.0225740804502,3.21206293471477,0.0643506021727847,0.117313221224439,0.0285650876692052,250,0.367775989154433,0.090195671615652,0.190992472787755,0.544559505521111,33.7934055545778,271.494945002627,0.0049358145958569,0.0049358145958569,0,12.4471582902771,250,250,4,0.00513037400752347,2.532097477,0.900719852,4,4,250,250,"Oncorhynchus gorbuscha","Altukhov-1991-THE GENETIC-STRUCTURE OF SALMON.pdf",0.023570524,-0.036010671,8,"Allozyme",521,"Animalia","Salmoniformes","Salmonidae",2,-20
"120",6.4,6.1,4.91803278688526,-20.6283517155106,30.4644172892811,13.0338696440795,13.3963396574466,0.795066048288851,0.0480092191863607,0.127683862360038,43.4942528735632,0.080297332170386,0.214523057518141,-0.340167860565171,0.500762524905943,60.7057574777032,1234.35040204663,0.528116863087474,0.528116863087474,0,4.91803278688526,43,44,16,0.52980958873114,0.078921806,0.125097323,0.727272727,16,43,44,"Balaenoptera acutorostrata","Andersen et al. - 2003 - Genetic population structure of minke whales Balae.pdf",0.040146104,-0.040823972,16,"Microsatellite",546,"Animalia","Cetacea","Balaenopteridae",-1.272727273,-11
"121",4.9,5.2,-5.76923076923077,-33.7309675015334,22.1925059630719,14.2661922103585,13.7947857628497,0.741841994938643,-0.0594234204708008,0.146393644830242,20.952380952381,-0.121357818432289,0.309240804965438,-0.727469796164548,0.48475415929997,46.6420493678266,808.462189042327,0.552300211130285,-0.552300211130285,0,-5.76923076923077,22,20,14,0.55564700603684,-0.119074035,0.200354466,0.726072607,14,22,20,"Odobenus rosmarus","Andersen-2017-Walruses (Odobenus rosmarus rosm.pdf",0.053959088,-0.040825737,11,"Microsatellite",550,"Animalia","Carnivora","Odobenidae",-1.273927393,-3.5
"122",1.554,1.88,-17.3404255319149,-37.7906850542648,3.109833990435,10.4338058787499,9.47426605466903,0.196155550520499,-0.190439524896402,0.114617890494065,139.542857142857,-0.199011462255769,0.120013493202083,-0.434237908931852,0.0362149844203135,86.8975158745875,501.126778663266,0,0,-1,-17.3404255319149,132,148,24,0,-0.23185391,0.019739599,9,24,132,148,"Aphanius fasciatus","Angeletti et al. - 2010 - Genetic diversity of the killifish Aphanius fascia.pdf",0.063167744,-0.028657016,9,"Allozyme",554,"Animalia","Cyprinodontiformes","Cyprinodontidae",7,1.5
"123",9.38,12,-21.8333333333333,-47.97974027153,4.31307360486332,13.3400035398962,11.5162358018239,1.60080042478755,-0.246326886769867,0.147329242667256,50,-0.32482471368094,0.201314568457152,-0.719401267856959,0.0697518404950785,66.7000176994813,305.496264272433,0.221223725206152,-0.221223725206152,0,-21.8333333333333,50,50,8,0.22415705154617,-0.309481541,0.252993088,4.25,8,50,50,"Oncorhynchus mykiss","Ardren and Kapuscinski - 2003 - Demographic and genetic estimates of effective pop.pdf",0.031858314,-0.035642988,17,"Microsatellite",565,"Animalia","Salmoniformes","Salmonidae",2.25,-15.5
"124",7.2,7.91,-8.97597977243995,-12.0572748976147,-5.89468464726517,1.57208934957897,1.52022282647972,0.124352267551697,-0.0940467557575528,0.0167013368853535,313.568845618915,-0.435521994071605,0.080685126689606,-0.593664842383232,-0.277379145759977,20.5881391053207,229.369268060686,0,0,-1,-8.97597977243995,488,231,6,0,-0.44157171,0.048779676,0.08,6,488,231,"Bagassa guianensis","Arruda et al. - 2015 - Mating system and genetic diversity of progenies b.pdf",0.067772071,-0.041775936,4,"Microsatellite",570,"Plantae","Rosales","Moraceae",-1.92,4
"125",5.5,5.5,0,-10.8190449726321,10.8190449726321,5.51992090440416,5.51992090440416,0.303595649742229,0,0.0551992090440416,37.6708860759494,0,0.230415706603223,-0.451614784942316,0.451614784942316,22.7213120735411,Inf,1,NA,0,0,31,48,10,1,0,0.2,1.578947368,10,31,48,"Canis lupus","Aspi et al. - 2006 - Genetic diversity, population structure, effective.pdf",0.058563416,-0.039571388,6,"Microsatellite",574,"Animalia","Carnivora","Canidae",-0.421052632,-1
"126",6,8.44,-28.9099526066351,-47.6600465950041,-10.159858618266,9.56637448386177,7.9024563483851,0.807402006437933,-0.341222839379811,0.111161219300617,12.952380952381,-0.896557919214033,0.404945680334317,-1.69025145266929,-0.102864385758772,31.6370880172493,109.433206092453,5.29115149427994e-06,-5.29115149427994e-06,-1,-28.9099526066351,8,34,9,4.8614049205975e-05,-1.428600048,0.313778066,37.69230769,9,8,34,"Vireo atricapilla","Athrey et al. - 2012 - Birds in space and time genetic changes accompany.pdf",-0.020631024,0.013541647,98,"Microsatellite",578,"Animalia","Passeriformes","Vireonidae",35.69230769,-44
"127",6.51,9.56,-31.9037656903766,-52.0791785271886,-11.7283528535645,10.2935779779653,8.46269553485937,0.984066054693485,-0.384248270842832,0.12427552889901,14.1428571428571,-0.895412142029294,0.388534345832444,-1.65693945986088,-0.133884824197705,34.9579890397978,109.573237777202,4.6188233815414e-07,-4.6188233815414e-07,-1,-31.9037656903766,9,33,9,1.03721187827421e-05,-1.391489816,0.276006775,37.30769231,9,9,33,"Vireo atricapilla","Athrey et al. - 2012 - Birds in space and time genetic changes accompany.pdf",-0.021551889,0.012975982,97,"Microsatellite",579,"Animalia","Passeriformes","Vireonidae",35.30769231,-44.5
"128",6.75,8.72,-22.5917431192661,-36.7462270389434,-8.43725919958872,7.22167546922314,6.64962152967611,0.629730100916258,-0.25607673303645,0.0859032588722603,18.3783783783784,-1.02352416023085,0.350685484772842,-1.71086771038562,-0.336180610076081,21.5961209319836,95.5929819933487,4.88498130835069e-15,-4.88498130835069e-15,-1,-22.5917431192661,20,17,9,3.34582495042923e-09,-1.047659787,0.133788103,34.61538462,9,20,17,"Vireo atricapilla","Athrey et al. - 2012 - Birds in space and time genetic changes accompany.pdf",-0.01510583,0.009016322,90,"Microsatellite",580,"Animalia","Passeriformes","Vireonidae",32.61538462,-41
"129",3.2,3.7,-13.5135135135135,-84.781359816931,57.754332789904,36.3611460731722,33.7350051582884,1.34536240470737,-0.145182009844498,0.39006099714271,24.6296296296296,-0.092771265481322,0.285101205547958,-0.651569628355319,0.466027097392675,143.553776295741,1062.29794458849,0.380702326936025,-0.380702326936025,0,-13.5135135135135,35,19,4,0.384734124914704,-0.14649241,0.167113751,2.375,4,35,19,"Macroderma gigas","Augusteyn-2018-Tracking and tracing central Qu.pdf",0.063167744,-0.038400608,19,"Microsatellite",593,"Animalia","Chiroptera","Megadermatidae",0.375,1.5
"130",2.67,1.97,35.5329949238579,15.2006322224424,55.8653576252734,10.3736544394977,12.5349964792089,0.204360992458105,0.304044929662261,0.0924866781424775,40.1142857142857,0.620803166845678,0.22736044429235,0.175176696032672,1.06642963765868,56.8193461006858,159.905874026216,4.14931433212473e-07,4.14931433212473e-07,1,35.5329949238579,27,78,16,1.82226650125017e-06,0.668045257,0.131973195,3.333333333,16,27,78,"Peromyscus polionotus","Austin et al. - 2015 - Conspicuous genetic structure belies recent disper.pdf",0.078822458,-0.036991158,2,"Microsatellite",596,"Animalia","Rodentia","Cricetidae",1.333333333,10
"131",5.71429,4.28571,33.3335666669,13.7535398306634,52.9135935031367,9.98980961032482,11.6508527858091,0.428134269450652,0.287683822452,0.0873812429762401,52.0754716981132,0.63177904651733,0.200720092219,0.238367665768091,1.02519042726657,52.3800232172181,157.138969677767,0.0432348789451611,0.0432348789451611,0,33.3335666669,46,60,7,0.0458036040905343,0.603879561,0.298738233,2.008032129,7,46,60,"Salmo trutta","Ayllon et al. - 2006 - Dispersal and rapid evolution in brown trout colon.pdf",0.054879953,-0.038940319,10,"Microsatellite",599,"Animalia","Salmoniformes","Salmonidae",0.00803212900000005,-3
"132",4.36,4.27,2.10772833723655,-4.56032456544027,8.77578123991337,3.40206780748817,3.43084656883473,0.145268295379745,0.02085823012041,0.033600263414964,196.105527638191,0.0630836525310564,0.101012821355498,-0.134901477325721,0.261068782387833,33.3483211793138,1582.19257150743,0.601932766268674,0.601932766268674,0,2.10772833723655,223,175,6,0.602224376382743,0.061396341,0.117702493,0.074836296,6,223,175,"Persoonia mollis","Ayre et al. - 2009 - Genetic structure of seedling cohorts following re.pdf",0.060405147,-0.04178353,8,"Microsatellite",605,"Plantae","Proteales","Proteaceae",-1.925163704,0
"133",6.725,6.875,-2.18181818181819,-6.55869089027583,2.19505452663946,2.23309832064165,2.20330058174753,0.153525509544114,-0.0220597180647322,0.0225244483264153,37.974025974026,-0.213306112077392,0.230136980821229,-0.664374594487001,0.237762370332218,10.1259500182938,464.106042505134,0.70359153712635,-0.70359153712635,0,-2.18181818181819,43,34,13,0.704667016952873,-0.191106867,0.502282615,0.333333333,13,43,34,"Pogonichthys macrolepidotus","Baerwald et al. - 2007 - Genetic analysis reveals two distinct Sacramento s.pdf",0.063167744,-0.041403351,1,"Microsatellite",622,"Animalia","Cypriniformes","Cyprinidae",-1.666666667,1.5
"134",4.63,4.13,12.1065375302663,-26.0636765099195,50.2767515704522,19.4745990000948,20.4180535814873,0.804300938703916,0.114279461125201,0.182130801925578,22.5,0.162411023564894,0.29860283463694,-0.422850532323509,0.747672579453297,73.3205754173654,605.627952947438,0.0883421755634273,0.0883421755634273,0,12.1065375302663,18,30,16,0.0950891046434177,0.214248339,0.125717224,1.75,16,18,30,"Trichosurus cunninghami","Banks et al. - 2015 - Fine-scale refuges can buffer demographic and gene.pdf",0.063167744,-0.039319815,21,"Microsatellite",639,"Animalia","Diprotodontia","Phalangeridae",-0.25,1.5
"135",2.8,2.8,0,-17.171107311871,17.171107311871,8.76076903666888,8.76076903666888,0.245301533026728,0,0.0876076903666887,24.8727272727273,0,0.2835654364078,-0.555788255359288,0.555788255359288,33.5597093440802,Inf,1,NA,0,0,19,36,15,1,0,0.133333333,12.04819277,15,19,36,"Drosophila buzzatii","Barker et al. - 2011 - Altitudinal and seasonal variation in microsatelli.pdf",0.065009475,-0.024173945,1,"Microsatellite",643,"Animalia","Diptera","Drosophilidae",10.04819277,2.5
"136",3.067,3.133,-2.10660708586019,-19.4334699424109,15.2202557706906,8.8402361513014,8.74571541196508,0.276964598620273,-0.0212911268379401,0.0893391796077164,36,-0.0555633344148409,0.235747735999075,-0.517628896973028,0.406502228143346,37.5059455792541,1780.39587120914,0.68201398851724,-0.68201398851724,0,-2.10660708586019,36,36,15,0.683265122102383,-0.054649249,0.133383109,12.04819277,15,36,36,"Drosophila buzzatii","Barker et al. - 2011 - Altitudinal and seasonal variation in microsatelli.pdf",0.065009475,-0.024173945,1,"Microsatellite",644,"Animalia","Diptera","Drosophilidae",10.04819277,2.5
"137",3.067,3.067,0,-15.6830288505491,15.6830288505491,8.00154533191279,8.00154533191279,0.245407395329765,0,0.0800154533191279,35.4929577464789,0,0.237379877725991,-0.465264560342942,0.465264560342942,33.6431539634166,Inf,1,NA,0,0,36,35,15,1,0,0.133333333,12.04819277,15,36,35,"Drosophila buzzatii","Barker et al. - 2011 - Altitudinal and seasonal variation in microsatelli.pdf",0.065009475,-0.024173945,1,"Microsatellite",645,"Animalia","Diptera","Drosophilidae",10.04819277,2.5
"138",2.667,3.2,-16.65625,-31.617012307721,-1.69548769227903,7.6330419937352,6.79318054101265,0.244257343799526,-0.182196564605804,0.0815079779949025,24,-0.557026466203357,0.294000200975855,-1.13326686011603,0.0192139277093198,29.4324139023372,176.704923991518,2.99591941643751e-05,-2.99591941643751e-05,-1,-16.65625,30,20,15,0.000125221180886426,-0.579896093,0.138937991,12.04819277,15,30,20,"Drosophila buzzatii","Barker et al. - 2011 - Altitudinal and seasonal variation in microsatelli.pdf",0.065009475,-0.024173945,1,"Microsatellite",646,"Animalia","Diptera","Drosophilidae",10.04819277,2.5
"139",2.8,2.867,-2.33693756539938,-26.9739798058822,22.3001046750835,12.5699195104504,12.488283518917,0.360379592364614,-0.0236467697200746,0.127871103031197,14.8823529411765,-0.0690748455718066,0.366684494435479,-0.787776454665345,0.649626763521732,33.0327820052966,1413.50725386844,0.612884768448219,-0.612884768448219,0,-2.33693756539938,23,11,15,0.61635274782227,-0.067499747,0.13340927,12.04819277,15,23,11,"Drosophila buzzatii","Barker et al. - 2011 - Altitudinal and seasonal variation in microsatelli.pdf",0.065009475,-0.024173945,1,"Microsatellite",647,"Animalia","Diptera","Drosophilidae",10.04819277,2.5
"140",12,11.27,6.4773735581189,-14.2108482233415,27.1655953395793,10.5552151946226,10.951871692769,1.18957275243397,0.0627623217363154,0.102856328314589,30,0.156390039642958,0.258593275313756,-0.350452779972004,0.66323285925792,40.8801726644089,631.122665654642,0.248985975980433,0.248985975980433,0,6.4773735581189,30,30,15,0.253715097025543,0.15416543,0.13372945,2.361111111,15,30,30,"Alouatta belzebul","Bastos et al. - 2010 - Genetic structure of red-handed howler monkey popu.pdf",0.046592163,-0.038421035,17,"Microsatellite",676,"Animalia","Primates","Atelidae",0.361111111,-7.5
"141",8.4,6.93,21.2121212121212,-15.415688383019,57.8399308072615,18.6876579567042,20.2078461688478,1.2950546963996,0.192371892647456,0.166714730892994,12,0.407722780775142,0.412300162485933,-0.400385537697287,1.21583109924757,50.3107049201974,237.179037480931,0.00162239662286567,0.00162239662286567,0,21.2121212121212,10,15,15,0.00446279479531775,0.429957691,0.136414394,2.361111111,15,10,15,"Alouatta belzebul","Bastos et al. - 2010 - Genetic structure of red-handed howler monkey popu.pdf",0.046592163,-0.038421035,17,"Microsatellite",679,"Animalia","Primates","Atelidae",0.361111111,-7.5
"142",2,1.5,33.3333333333333,9.49962431421839,57.1670423524483,12.1600556219974,13.835573516771,0.182400834329961,0.287682072451781,0.103766801375782,29.4897761955552,0.631731915307067,0.266482262570831,0.109426680668238,1.1540371499459,52.1081724325999,156.3245172978,0.0748897579273704,0.0748897579273704,0,33.3333333333333,23.83333,38.66667,6,0.0799097031072682,0.622468501,0.349477793,1,6,23.83333,38.66667,"Scomberomorus munroi","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.043829566,-0.040422863,2,"Allozyme",683,"Animalia","Perciformes","Scombridae",-1,-9
"143",2.17,2.33,-6.86695278969958,-18.8025849293409,5.06867934994177,6.08960823451089,5.79108345204633,0.141887871864104,-0.0711411000252411,0.0621807578030781,85.0830945558739,-0.180701583699076,0.153622895621461,-0.48180245911714,0.120399291718988,37.8361550598437,550.989008058973,0.62516098691943,-0.62516098691943,0,-6.86695278969958,73.5,101,6,0.625781487380019,-0.163393142,0.334445722,2,6,73.5,101,"Scomberomorus munroi","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.043829566,-0.038952132,4,"Allozyme",684,"Animalia","Perciformes","Scombridae",0,-9
"144",1.33,1.33,0,-27.7666509152093,27.7666509152093,14.1666586302088,14.1666586302088,0.188416559781777,0,0.141666586302088,15,0,0.365148371670111,-0.715690808473417,0.715690808473417,38.796992481203,Inf,1,NA,0,0,15,15,6,1,0,0.333333333,1,6,15,15,"Scomberomorus munroi","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.045671298,-0.040422863,2,"Allozyme",685,"Animalia","Perciformes","Scombridae",-1,-8
"145",2.33,2.17,7.37327188940093,-0.407723765036675,15.1542675438385,3.96989574206,4.14182136008205,0.086146737602702,0.0711411000252411,0.0385740444265152,103.430697824319,0.23813962974565,0.139525584684034,-0.0353305162350572,0.511609775726356,30.8537526451113,418.454020249321,0.494868808952053,0.494868808952053,0,7.37327188940093,131.66667,85.16667,6,0.495604161282774,0.229020236,0.335518761,0.5,6,131.66667,85.16667,"Scomberomorus munroi","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.04106697,-0.041158229,1,"Allozyme",686,"Animalia","Perciformes","Scombridae",-1.5,-10.5
"146",2,1.5,33.3333333333333,14.4375061173127,52.229160549354,9.64072817143909,11.807844614052,0.144610922571586,0.287682072451781,0.0885588346053904,31.5120845939378,0.812755705992918,0.260428749895421,0.302315356197893,1.32319605578794,40.5947103481214,121.784131044364,0.0296058531566112,0.0296058531566112,0,33.3333333333333,22.33333,53.5,6,0.0328077521111587,0.780294004,0.358702447,1.5,6,22.33333,53.5,"Scomberomorus munroi","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.044750432,-0.039687498,3,"Allozyme",687,"Animalia","Perciformes","Scombridae",-0.5,-8.5
"147",2.125,1.5,41.6666666666667,14.1762753771359,69.1570579561974,14.0257098415973,16.808119471398,0.21038564762396,0.348306694268216,0.118645549209868,15.589,1.02729959325404,0.381026382702271,0.280487883157587,1.77411130335049,39.5104609466471,94.825106271953,0.00037065976620565,0.00037065976620565,0,41.6666666666667,14.875,16.375,8,0.00129002510161924,1.001658097,0.281353717,2.5,8,14.875,16.375,"Scomberomorus queenslandicus","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.042908701,-0.038216767,3,"Allozyme",688,"Animalia","Perciformes","Scombridae",0.5,-9.5
"148",1.625,1.875,-13.3333333333333,-37.4907318530722,10.8240651864055,12.3252033263974,11.299130449081,0.231097562369951,-0.143100843640673,0.130374582104781,12.9230769230769,-0.4191316428369,0.397668454427859,-1.1985618135155,0.360298527841705,30.8072199329962,231.054149497472,0.111902494220039,-0.111902494220039,0,-13.3333333333333,12,14,8,0.124990420320779,-0.405597457,0.255140916,2.5,8,12,14,"Scomberomorus queenslandicus","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.042908701,-0.038216767,3,"Allozyme",689,"Animalia","Perciformes","Scombridae",0.5,-9.5
"149",2.75,2,37.5,23.214381792988,51.785618207012,7.28858071786329,9.55583301419056,0.145771614357266,0.318453731118535,0.0694969673759314,29.2623985572588,1.08189285644271,0.269386136258869,0.553896029375327,1.60988968351009,34.4708507538266,91.922268676871,9.52349923948326e-05,9.52349923948326e-05,0,37.5,16.625,122,8,0.000148897132558723,1.131828704,0.290032382,2.5,8,16.625,122,"Scomberomorus queenslandicus","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.042908701,-0.038216767,3,"Allozyme",690,"Animalia","Perciformes","Scombridae",0.5,-9.5
"150",1.625,1.875,-13.3333333333333,-42.5824864071663,15.9158197404996,14.9230372825678,14.2584996136185,0.279806949048147,-0.143100843640673,0.164521149387906,12.6086956521739,-0.353129134104269,0.401285876991237,-1.13964945300709,0.433391184798556,36.559013865565,274.192603991737,0.179569696421204,-0.179569696421204,0,-13.3333333333333,15,10.875,8,0.192194266808911,-0.340379372,0.253620566,2.5,8,15,10.875,"Scomberomorus queenslandicus","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.042908701,-0.038216767,3,"Allozyme",691,"Animalia","Perciformes","Scombridae",0.5,-9.5
"151",2.5,2.25,11.1111111111111,-5.94375537831554,28.1659776005378,8.70146249460544,9.25045162918868,0.195782906128622,0.105360515657826,0.0832540646626981,27.6228070175439,0.33486216726517,0.270901379988449,-0.19610453751219,0.865828872042529,32.7266116656019,294.539504990417,0.202259720063704,0.202259720063704,0,11.1111111111111,23.5,33.5,8,0.207619929045982,0.322940772,0.253259086,0.833333333,8,23.5,33.5,"Scomberomorus queenslandicus","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.048433894,-0.040667985,1,"Allozyme",692,"Animalia","Perciformes","Scombridae",-1.166666667,-6.5
"152",2.75,2.625,4.76190476190476,-3.09066875697264,12.6144782807822,4.00641506065173,4.17517157357848,0.105168395342108,0.0465200156348929,0.0398539104750674,47.1223958333333,0.264312046237598,0.206457242634913,-0.140344149326831,0.668968241802027,17.9450126147065,376.845264908836,0.339403699417473,0.339403699417473,0,4.76190476190476,27.5,164.5,8,0.340617614664625,0.240563739,0.251808466,1.666666667,8,27.5,164.5,"Scomberomorus queenslandicus","Begg et al. - 1998 - Genetic variation and stock structure of school ma.pdf",0.045671298,-0.039442376,2,"Allozyme",693,"Animalia","Perciformes","Scombridae",-0.333333333,-8
